state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,Election Year
Kerala,Wayanad,SATHEESH CHANDRAN,Male,53,SC,AITC,Flowers and Grass,741,0,741,1249420,2014
Kerala,Wayanad,SAM P MATHEW,Male,39,GEN,CPIM,Saw,1222,0,1222,1249420,2014
Kerala,Wayanad,RAMLA MAMPAD,Female,56,GEN,WPOI,Gas Cylinder,12626,19,12645,1249420,2014
Kerala,Wayanad,P V ANVAR,Male,45,GEN,IND,Scissors,37118,5,37123,1249420,2014
Kerala,Wayanad,ABRAHAM BENHUR,Male,64,GEN,IND,Television,1308,0,1308,1249420,2014
Kerala,Wayanad,CLEATUS,Male,58,GEN,IND,Candles,1517,0,1517,1249420,2014
Kerala,Wayanad,SATHYAN THAZHEMANGAD,Male,30,GEN,IND,Shuttle,5476,0,5476,1249420,2014
Kerala,Wayanad,SATHYAN PUTHANVEETTIL,Male,37,GEN,IND,Almirah,2855,0,2855,1249420,2014
Kerala,Wayanad,SINOJ A C,Male,25,GEN,IND,Stethoscope,1103,1,1104,1249420,2014
Kerala,Wayanad,None of the Above,,,,NOTA,NOTA,10729,6,10735,1249420,2014
Kerala,Kozhikode,C K.PADMANABHAN,Male,65,GEN,BJP,Lotus,115595,165,115760,1182484,2014
Kerala,Kozhikode,M .K RAGHAVAN,Male,61,GEN,INC,Hand,396219,1396,397615,1182484,2014
Kerala,Kozhikode,A.VIJAYARAGHAVAN,Male,58,GEN,CPM,"Hammer, Sickle and Star",379655,1077,380732,1182484,2014
Kerala,Kozhikode,VELAYUDHAN K.P.,Male,56,SC,BSP,Elephant,1909,0,1909,1182484,2014
Kerala,Kozhikode,MUSTHAFA KOMMERI,Male,32,GEN,SDPI,Ceiling Fan,10592,4,10596,1182484,2014
Kerala,Kozhikode,K P RATHEESH,Male,31,GEN,AAAP,Broom,13909,25,13934,1182484,2014
Kerala,Kozhikode,THRISSUR NAZEER,Male,50,GEN,IND,Coconut,665,0,665,1182484,2014
Kerala,Kozhikode,ADV.N.P.PRATHAP KUMAR,Male,47,GEN,IND,Glass Tumbler,6980,13,6993,1182484,2014
Kerala,Kozhikode,MUHAMMED RIYAS,Male,32,GEN,IND,Hat,473,0,473,1182484,2014
Kerala,Kozhikode,M RAGHAVAN,Male,62,GEN,IND,Shuttle,2331,0,2331,1182484,2014
Kerala,Kozhikode,V M RAGHAVAN,Male,43,SC,IND,Auto- Rickshaw,964,0,964,1182484,2014
Kerala,Kozhikode,M.VIJAYARAGHAVAN,Male,62,GEN,IND,Table Lamp,2665,0,2665,1182484,2014
Kerala,Kozhikode,VIJAYARAGHAVAN.K.,Male,56,GEN,IND,Kite,1991,0,1991,1182484,2014
Kerala,Kozhikode,None of the Above,,,,NOTA,NOTA,6379,2,6381,1182484,2014
Kerala,Malappuram,E. AHAMED,Male,76,GEN,IUML,Ladder,437520,203,437723,1198444,2014
Kerala,Malappuram,ILYAS,Male,42,GEN,BSP,Elephant,2744,1,2745,1198444,2014
Kerala,Malappuram,ADV. N.SREEPRAKASH,Male,44,GEN,BJP,Lotus,64643,62,64705,1198444,2014
Kerala,Malappuram,P.K.SAINABA,Female,51,GEN,CPM,"Hammer, Sickle and Star",242775,209,242984,1198444,2014
Kerala,Malappuram,PROF. P.ISMAIL,Male,61,GEN,WPOI,Gas Cylinder,29179,37,29216,1198444,2014
Kerala,Malappuram,NASARUDHEEN ELAMARAM,Male,47,GEN,SDPI,Ceiling Fan,47843,10,47853,1198444,2014
Kerala,Malappuram,ANWAR SHAKEEL OMAR,Male,50,GEN,IND,Scissors,1214,1,1215,1198444,2014
Kerala,Malappuram,DR. M.V. IBRAHIM,Male,36,GEN,IND,Auto- Rickshaw,1376,0,1376,1198444,2014
Kerala,Malappuram,GOPINATHAN.N,Male,61,GEN,IND,Battery Torch,2491,0,2491,1198444,2014
Kerala,Malappuram,SREEDHARAN,Male,55,SC,IND,Sewing Machine,1329,1,1330,1198444,2014
Kerala,Malappuram,None of the Above,,,,NOTA,NOTA,21822,7,21829,1198444,2014
Kerala,Ponnani,T.AYYAPPAN,Male,64,GEN,BSP,Elephant,2151,2,2153,1180789,2014
Kerala,Ponnani,K.NARAYANAN MASTER,Male,49,GEN,BJP,Lotus,75186,26,75212,1180789,2014
Kerala,Ponnani,E. T. MOHAMMED BASHEER,Male,67,GEN,IUML,Ladder,378409,94,378503,1180789,2014
Kerala,Ponnani,V.T.IKRAMUL HAQUE,Male,42,GEN,SDPI,Ceiling Fan,26638,2,26640,1180789,2014
Kerala,Ponnani,SHYLOCK P.V.,Male,38,GEN,AAAP,Broom,9501,3,9504,1180789,2014
Kerala,Ponnani,ABULLAIS.T.P,Male,44,GEN,IND,Gas Cylinder,11026,8,11034,1180789,2014
Kerala,Ponnani,ABDURAHMAN VADAKKATHINAKATH,Male,62,GEN,IND,Glass Tumbler,2043,1,2044,1180789,2014
Kerala,Ponnani,ABDURAHIMAN VAYARAKATH,Male,48,GEN,IND,Television,1220,0,1220,1180789,2014
Kerala,Ponnani,ABDURAHIMAN VARIKKOTTIL,Male,57,GEN,IND,Telephone,2434,0,2434,1180789,2014
Kerala,Ponnani,V.ABDURAHMAN,Male,51,GEN,IND,Cup & Saucer,352957,136,353093,1180789,2014
Kerala,Ponnani,BINDU M.K.,Female,46,GEN,IND,Almirah,2261,0,2261,1180789,2014
Kerala,Ponnani,None of the Above,,,,NOTA,NOTA,7493,1,7494,1180789,2014
Kerala,Palakkad,M B RAJESH,Male,43,GEN,CPM,"Hammer, Sickle and Star",412427,470,412897,1208726,2014
Kerala,Palakkad,SOBHASURENDRAN,Female,39,GEN,BJP,Lotus,136492,95,136587,1208726,2014
Kerala,Palakkad,HARI ARUMBIL,Male,29,SC,BSP,Elephant,1961,2,1963,1208726,2014
Kerala,Palakkad,ABOOBAKKER SIDHIKH,Male,47,GEN,AITC,Flowers and Grass,828,0,828,1208726,2014
Kerala,Palakkad,E S KHAJA HUSSAIN,Male,44,GEN,SDPI,Ceiling Fan,12503,1,12504,1208726,2014
Kerala,Palakkad,B PADMANABHAN,Male,44,GEN,AAAP,Broom,4924,9,4933,1208726,2014
Kerala,Palakkad,RAJESH S,Male,32,SC,SHS,Bow & Arrow,2654,0,2654,1208726,2014
Kerala,Palakkad,THENNILAPURAM RADHAKRISHNAN,Male,66,GEN,WPOI,Gas Cylinder,8654,13,8667,1208726,2014
Kerala,Palakkad,M P VEERENDRAKUMAR,Male,77,GEN,SJD,Ring,307287,310,307597,1208726,2014
Kerala,Palakkad,ABHIMOD,Male,39,GEN,IND,Bread,1231,0,1231,1208726,2014
Kerala,Palakkad,PRADEEP,Male,30,SC,IND,Scissors,770,0,770,1208726,2014
Kerala,Palakkad,C.K. RAMAKRISHNAN,Male,47,SC,IND,Black Board,1092,0,1092,1208726,2014
Kerala,Palakkad,VEERENDRAKUMAR O P,Male,48,GEN,IND,Shuttle,3942,4,3946,1208726,2014
Kerala,Palakkad,SREEJITH,Male,35,GEN,IND,Television,1416,0,1416,1208726,2014
Kerala,Palakkad,V S  SHANAVAS,Male,38,GEN,IND,Sewing Machine,1946,0,1946,1208726,2014
Kerala,Palakkad,None of the Above,,,,NOTA,NOTA,11289,2,11291,1208726,2014
Kerala,Alathur ,PREMAKUMARI,Female,43,SC,BSP,Elephant,4436,0,4436,1216351,2014
Kerala,Alathur ,P.K.BIJU,Male,39,SC,CPM,"Hammer, Sickle and Star",411310,498,411808,1216351,2014
Kerala,Alathur ,SHAJU MON VATTEKKAD,Male,39,SC,BJP,Lotus,87752,51,87803,1216351,2014
Kerala,Alathur ,SHEEBA,Female,31,SC,INC,Hand,373992,504,374496,1216351,2014
Kerala,Alathur ,KRISHNAN ERANHIKKAL,Male,42,SC,SDPI,Ceiling Fan,7820,0,7820,1216351,2014
Kerala,Alathur ,ALBIN M U,Male,25,SC,IND,Glass Tumbler,5255,5,5260,1216351,2014
Kerala,Alathur ,KRISHNANKUTTY V,Male,48,SC,IND,Television,932,0,932,1216351,2014
Kerala,Alathur ,R BIJU,Male,26,SC,IND,Shuttle,2159,0,2159,1216351,2014
Kerala,Alathur ,A BIJU,Male,36,SC,IND,Scissors,1692,0,1692,1216351,2014
Kerala,Alathur ,K BIJU,Male,30,SC,IND,Almirah,2911,0,2911,1216351,2014
Kerala,Alathur ,VIJAYAN AMBALAKKAD,Male,47,SC,IND,Black Board,2101,1,2102,1216351,2014
Kerala,Alathur ,K S VELAYUDHAN,Male,44,SC,IND,Gas Cylinder,4392,0,4392,1216351,2014
Kerala,Alathur ,None of the Above,,,,NOTA,NOTA,21398,19,21417,1216351,2014
Kerala,Thrissur,C. N. JAYADEVAN,Male,63,GEN,CPI,Ears of Corn And Sickle,388774,435,389209,1275288,2014
Kerala,Thrissur,ADV. A. JAYARAM,Male,48,GEN,BSP,Elephant,2109,1,2110,1275288,2014
Kerala,Thrissur,K. P. DHANAPALAN,Male,64,GEN,INC,Hand,350593,389,350982,1275288,2014
Kerala,Thrissur,K.P. SREESAN,Male,60,GEN,BJP,Lotus,102625,56,102681,1275288,2014
Kerala,Thrissur,HAJI MOIDEEN SHAH,Male,64,GEN,JD(U),Arrow,659,0,659,1275288,2014
Kerala,Thrissur,K.SIVARAMAN,Male,64,GEN,CPIM,Saw,718,0,718,1275288,2014
Kerala,Thrissur,SARAH JOSEPH,Female,67,GEN,AAAP,Broom,44583,55,44638,1275288,2014
Kerala,Thrissur,SUFEERA K. P.,Female,37,GEN,SDPI,Ceiling Fan,6892,2,6894,1275288,2014
Kerala,Thrissur,SOMAN PILLAI,Male,63,GEN,igp,Gas Cylinder,546,0,546,1275288,2014
Kerala,Thrissur,JASMINSHA,Male,29,GEN,IND,Candles,3959,0,3959,1275288,2014
Kerala,Thrissur,JIJU CHEENIKKAL,Male,42,GEN,IND,Television,450,0,450,1275288,2014
Kerala,Thrissur,M. NARAYANANKUTTY (M. N. KUTTY),Male,64,GEN,IND,Battery Torch,616,0,616,1275288,2014
Kerala,Thrissur,T. L. SANTHOSH,Male,53,GEN,IND,Glass Tumbler,6043,1,6044,1275288,2014
Kerala,Thrissur,MANIYANGATTIL SUKUMARAN,Male,61,GEN,IND,Auto- Rickshaw,949,0,949,1275288,2014
Kerala,Thrissur,None of the Above,,,,NOTA,NOTA,10041,9,10050,1275288,2014
Kerala,Chalakudy,ADV. B. GOPALAKRISHNAN,Male,53,GEN,BJP,Lotus,92793,55,92848,1150497,2014
Kerala,Chalakudy,P C CHACKO,Male,67,GEN,INC,Hand,344222,334,344556,1150497,2014
Kerala,Chalakudy,M G PURUSHOTHAMAN,Male,66,GEN,BSP,Elephant,1942,0,1942,1150497,2014
Kerala,Chalakudy,ANNAMMA JOY,Female,52,GEN,AITC,Flowers and Grass,862,0,862,1150497,2014
Kerala,Chalakudy,K. AMBUJAKSHAN,Male,47,SC,WPOI,Gas Cylinder,12931,11,12942,1150497,2014
Kerala,Chalakudy,JAYAN KONIKARA,Male,47,SC,CPIM,Saw,932,0,932,1150497,2014
Kerala,Chalakudy,K M NOORDEEN,Male,62,GEN,AAAP,Broom,35157,32,35189,1150497,2014
Kerala,Chalakudy,SHAFEER MUHAMMED,Male,35,GEN,SDPI,Ceiling Fan,14384,2,14386,1150497,2014
Kerala,Chalakudy,SAJI THURUTHIKUNNEL,Male,41,GEN,SHS,Bow & Arrow,1114,0,1114,1150497,2014
Kerala,Chalakudy,ABDUL KAREEM,Male,53,GEN,IND,Bat,1376,0,1376,1150497,2014
Kerala,Chalakudy,INNOCENT,Male,66,GEN,IND,Pot,358020,420,358440,1150497,2014
Kerala,Chalakudy,JAISON PANIKULANGARA,Male,55,GEN,IND,Walking Stick,2050,2,2052,1150497,2014
Kerala,Chalakudy,EDAPPALLY BASHEER,Male,57,GEN,IND,Auto- Rickshaw,1346,0,1346,1150497,2014
Kerala,Chalakudy,T D BABURAJAN,Male,56,GEN,IND,Battery Torch,900,0,900,1150497,2014
Kerala,Chalakudy,VINCENT,Male,44,GEN,IND,Television,4596,0,4596,1150497,2014
Kerala,Chalakudy,None of the Above,,,,NOTA,NOTA,10546,6,10552,1150497,2014
Kerala,Ernakulam,K C KARTHIKEYAN,Male,60,SC,BSP,Elephant,2685,0,2685,1156492,2014
Kerala,Ernakulam,PROF. K.V. THOMAS,Male,67,GEN,INC,Hand,353552,289,353841,1156492,2014
Kerala,Ernakulam,A.N. RADHAKRISHNAN,Male,54,GEN,BJP,Lotus,98933,70,99003,1156492,2014
Kerala,Ernakulam,ANITA PRATAP,Female,55,GEN,AAAP,Broom,51454,63,51517,1156492,2014
Kerala,Ernakulam,KRISHNANKUTTY M.K.,Male,48,SC,CPIM,Saw,950,0,950,1156492,2014
Kerala,Ernakulam,P.D. CHANDRABHANU,Male,62,GEN,SRP,Telephone,6156,0,6156,1156492,2014
Kerala,Ernakulam,DENSIL MENDEZ,Male,50,GEN,JD(U),Arrow,2629,1,2630,1156492,2014
Kerala,Ernakulam,ZULFICAR ALI,Male,39,GEN,SDPI,Ceiling Fan,14822,3,14825,1156492,2014
Kerala,Ernakulam,ANIL KUMAR,Male,44,SC,IND,Gas Cylinder,1180,0,1180,1156492,2014
Kerala,Ernakulam,KISHORE,Male,38,GEN,IND,Shuttle,5011,0,5011,1156492,2014
Kerala,Ernakulam,DR. CHRISTY FERNANDEZ,Male,64,GEN,IND,Television,266372,422,266794,1156492,2014
Kerala,Ernakulam,JUNO JOHN BABY,Male,39,GEN,IND,Ice Cream,1080,0,1080,1156492,2014
Kerala,Ernakulam,N J PIOUS,Male,46,GEN,IND,Auto- Rickshaw,2342,2,2344,1156492,2014
Kerala,Ernakulam,K.V. BHASKARAN,Male,64,GEN,IND,Pot,22723,10,22733,1156492,2014
Kerala,Ernakulam,RAJANEESH BABU,Male,33,GEN,IND,Camera,8246,0,8246,1156492,2014
Kerala,Ernakulam,ADV. RADHAKRISHNAN P T,Male,45,GEN,IND,Bat,2104,0,2104,1156492,2014
Kerala,Ernakulam,None of the Above,,,,NOTA,NOTA,9726,9,9735,1156492,2014
Kerala,Idukki,ADV.DEAN KURIAKOSE,Male,32,GEN,INC,Hand,330755,722,331477,1158735,2014
Kerala,Idukki,APPANCHIRA PONNAPPAN,Male,62,GEN,BSP,Elephant,2476,1,2477,1158735,2014
Kerala,Idukki,ADV.SABU VARGHESE,Male,51,GEN,BJP,Lotus,50405,33,50438,1158735,2014
Kerala,Idukki,T.K.TOMY,Male,41,GEN,CPIM,Saw,3970,1,3971,1158735,2014
Kerala,Idukki,MUHAMMED SHARAFUDHEEN,Male,39,GEN,SDPI,Ceiling Fan,10401,0,10401,1158735,2014
Kerala,Idukki,SILVI SUNIL,Female,38,GEN,AAAP,Broom,11199,16,11215,1158735,2014
Kerala,Idukki,ANISH MARIYIL,Male,42,GEN,IND,Pot,629,0,629,1158735,2014
Kerala,Idukki,JAMES JOSEPH,Male,42,GEN,IND,Letter Box,1156,2,1158,1158735,2014
Kerala,Idukki,JOYCE GEORGE,Female,32,GEN,IND,Television,6024,0,6024,1158735,2014
Kerala,Idukki,ADV.JOICE GEORGE,Male,44,GEN,IND,Battery Torch,381638,381,382019,1158735,2014
Kerala,Idukki,JOICE GEORGE,Male,26,GEN,IND,Coconut,3057,0,3057,1158735,2014
Kerala,Idukki,P.C.JOLLY,Male,49,GEN,IND,Gas Cylinder,550,0,550,1158735,2014
Kerala,Idukki,BIJU JOSEPH,Male,44,GEN,IND,Auto- Rickshaw,493,0,493,1158735,2014
Kerala,Idukki,ADV.CHITTOOR RAJAMANNAR,Male,55,GEN,IND,Table Lamp,415,0,415,1158735,2014
Kerala,Idukki,SHOBY JOSEPH,Male,28,GEN,IND,Candles,1179,0,1179,1158735,2014
Kerala,Idukki,SOMINI PRABHAKARAN,Female,45,SC,IND,Pressure Cooker,1925,0,1925,1158735,2014
Kerala,Idukki,None of the Above,,,,NOTA,NOTA,12325,13,12338,1158735,2014
Kerala,Kottayam,JOSE K. MANI,Male,49,GEN,KEC(M),Two Leaves,423463,731,424194,1161465,2014
Kerala,Kottayam,ADV.MATHEW T. THOMAS,Male,52,GEN,JD(S),A lady farmer carrying paddy on her head,302981,614,303595,1161465,2014
Kerala,Kottayam,SREENI K. JACOB,Male,44,GEN,BSP,Elephant,6730,2,6732,1161465,2014
Kerala,Kottayam,ADV.ANIL AIKKARA,Male,40,GEN,AAAP,Broom,26342,39,26381,1161465,2014
Kerala,Kottayam,N.K.BIJU,Male,46,GEN,SUCI,Glass Tumbler,2872,7,2879,1161465,2014
Kerala,Kottayam,SASIKKUTTAN VAKATHANAM,Male,58,GEN,CPIM,Saw,1048,0,1048,1161465,2014
Kerala,Kottayam,ROY ARACKAL,Male,45,GEN,SDPI,Ceiling Fan,3512,1,3513,1161465,2014
Kerala,Kottayam,JAMES JOSEPH,Male,47,GEN,IND,Television,1831,0,1831,1161465,2014
Kerala,Kottayam,ADV.NOBLE MATHEW,Male,51,GEN,IND,Auto- Rickshaw,44313,44,44357,1161465,2014
Kerala,Kottayam,PRAVEEN K. MOHAN,Male,37,SC,IND,Pot,924,1,925,1161465,2014
Kerala,Kottayam,RATHEESH PERUMAL,Male,27,SC,IND,Chappals,2157,0,2157,1161465,2014
Kerala,Kottayam,None of the Above,,,,NOTA,NOTA,14011,13,14024,1161465,2014
Kerala,Alappuzha,C B CHANDRABABU,Male,53,GEN,CPM,"Hammer, Sickle and Star",441571,1547,443118,1271324,2014
Kerala,Alappuzha,P V NATESAN,Male,57,SC,BSP,Elephant,3384,1,3385,1271324,2014
Kerala,Alappuzha,K C VENUGOPAL,Male,51,GEN,INC,Hand,461101,1424,462525,1271324,2014
Kerala,Alappuzha,PROF.A.V.THAMARAKSHAN,Male,67,GEN,RSPK(B),Gas Cylinder,43006,45,43051,1271324,2014
Kerala,Alappuzha,THULASEEDHARAN PALLICKAL,Male,45,SC,SDPI,Ceiling Fan,10989,4,10993,1271324,2014
Kerala,Alappuzha,ADV.M.A.BINDU,Female,43,GEN,SUCI,Glass Tumbler,5918,3,5921,1271324,2014
Kerala,Alappuzha,D MOHANAN,Male,59,GEN,AAAP,Broom,9373,41,9414,1271324,2014
Kerala,Alappuzha,CHANDRABABU G,Male,48,GEN,IND,Plate Stand,1613,2,1615,1271324,2014
Kerala,Alappuzha,JAYACHANDRAN SARASAMMA,Male,40,SC,IND,Pen Nib with Seven Rays,481,0,481,1271324,2014
Kerala,Alappuzha,M M PAULOSE,Male,78,GEN,IND,Battery Torch,402,0,402,1271324,2014
Kerala,Alappuzha,S.B.BASHEER,Male,65,GEN,IND,Pot,709,0,709,1271324,2014
Kerala,Alappuzha,T S BALAKRISHNAN,Male,54,GEN,IND,Television,1363,0,1363,1271324,2014
Kerala,Alappuzha,VENUGOPAL P C,Male,58,GEN,IND,Carrot,3148,1,3149,1271324,2014
Kerala,Alappuzha,None of the Above,,,,NOTA,NOTA,11321,17,11338,1271324,2014
Kerala,Mavelikkara ,ADV.P.K.JAYAKRISHNAN,Male,34,SC,BSP,Elephant,3599,4,3603,1252668,2014
Kerala,Mavelikkara ,ADV.P.SUDHEER,Male,32,SC,BJP,Lotus,79666,77,79743,1252668,2014
Kerala,Mavelikkara ,CHENGARA SURENDRAN,Male,46,SC,CPI,Ears of Corn And Sickle,368892,803,369695,1252668,2014
Kerala,Mavelikkara ,KODIKUNNIL SURESH,Male,52,SC,INC,Hand,401485,947,402432,1252668,2014
Kerala,Mavelikkara ,JYOTHISH PERUMPULICKAL,Male,40,SC,SDPI,Ceiling Fan,8945,1,8946,1252668,2014
Kerala,Mavelikkara ,SASIKALA K S,Female,44,SC,SUCI,Glass Tumbler,4733,3,4736,1252668,2014
Kerala,Mavelikkara ,N SADANANDAN,Male,67,SC,AAAP,Broom,7720,33,7753,1252668,2014
Kerala,Mavelikkara ,PIRAVATHOOR SREEDHARAN,Male,59,SC,IND,Camera,1206,1,1207,1252668,2014
Kerala,Mavelikkara ,PALLICKAL SURENDRAN,Male,53,SC,IND,Dish Antenna,1486,0,1486,1252668,2014
Kerala,Mavelikkara ,None of the Above,,,,NOTA,NOTA,9448,11,9459,1252668,2014
Kerala,Pathanamthitta,ANTO ANTONY,Male,57,GEN,INC,Hand,358435,407,358842,1323906,2014
Kerala,Pathanamthitta,M T REMESH,Male,43,GEN,BJP,Lotus,138785,169,138954,1323906,2014
Kerala,Pathanamthitta,SELEENA PRAKKANAM,Female,34,GEN,BSP,Elephant,10384,0,10384,1323906,2014
Kerala,Pathanamthitta,ALEYAMMA VARGHESE,Female,61,GEN,AITC,Flowers and Grass,1236,0,1236,1323906,2014
Kerala,Pathanamthitta,MANSOOR THENGANA,Male,47,GEN,SDPI,Ceiling Fan,11351,2,11353,1323906,2014
Kerala,Pathanamthitta,S RADHAMANI,Female,50,GEN,SUCI,Glass Tumbler,2894,7,2901,1323906,2014
Kerala,Pathanamthitta,SABUKUTTY JOY (SABU PUTHUCHIRA),Male,56,GEN,SLAP,Bat,682,0,682,1323906,2014
Kerala,Pathanamthitta,AJITH KUMAR K. K,Male,44,SC,IND,Batsman,748,0,748,1323906,2014
Kerala,Pathanamthitta,PEELIPOSE,Male,72,GEN,IND,Camera,16492,1,16493,1323906,2014
Kerala,Pathanamthitta,ADV. PEELIPOSE THOMAS,Male,64,GEN,IND,Auto- Rickshaw,302173,478,302651,1323906,2014
Kerala,Pathanamthitta,PUSHPANGATHAN,Male,55,SC,IND,Ring,953,0,953,1323906,2014
Kerala,Pathanamthitta,MATHEW PAREY,Male,31,GEN,IND,Scissors,384,0,384,1323906,2014
Kerala,Pathanamthitta,S RADHAKRISHNAN,Male,52,GEN,IND,Chappals,1021,0,1021,1323906,2014
Kerala,Pathanamthitta,LALITHA MALAYALAPPUZHA,Female,42,SC,IND,Violin,460,0,460,1323906,2014
Kerala,Pathanamthitta,SHILVIN KOTTACKAKATHU,Male,43,GEN,IND,Shuttle,1005,0,1005,1323906,2014
Kerala,Pathanamthitta,SANTHOSH KUMAR,Male,39,GEN,IND,Television,4845,2,4847,1323906,2014
Kerala,Pathanamthitta,None of the Above,,,,NOTA,NOTA,16528,10,16538,1323906,2014
Kerala,Kollam,ADV.S.PRAHLADAN,Male,58,GEN,BSP,Elephant,4264,2,4266,1219415,2014
Kerala,Kollam,M.A. BABY,Male,59,GEN,CPM,"Hammer, Sickle and Star",369343,1536,370879,1219415,2014
Kerala,Kollam,P.M. VELAYUDHAN,Male,61,SC,BJP,Lotus,58605,66,58671,1219415,2014
Kerala,Kollam,N.K.PREMACHANDRAN,Male,53,GEN,RSP,Spade & Stoker,407021,1507,408528,1219415,2014
Kerala,Kollam,A.K.SALAHUDEEN,Male,45,GEN,SDPI,Ceiling Fan,12811,1,12812,1219415,2014
Kerala,Kollam,C. INDULAL EX-SERVICE MAN,Male,48,GEN,IND,Helmet,1709,0,1709,1219415,2014
Kerala,Kollam,A. JOSEKUTTY,Male,58,GEN,IND,Coconut,1702,0,1702,1219415,2014
Kerala,Kollam,R. PREMACHANDRAN,Male,44,GEN,IND,Shuttle,2807,1,2808,1219415,2014
Kerala,Kollam,V.S. PREMACHANDRAN,Male,58,GEN,IND,Battery Torch,3332,1,3333,1219415,2014
Kerala,Kollam,M. BABY,Male,61,SC,IND,Television,3364,0,3364,1219415,2014
Kerala,Kollam,K. BHASKARAN,Male,66,GEN,IND,Cup & Saucer,3102,6,3108,1219415,2014
Kerala,Kollam,None of the Above,,,,NOTA,NOTA,7861,15,7876,1219415,2014
Kerala,Attingal,ANIL KUMAR N S,Male,45,GEN,BSP,Elephant,8584,2,8586,1251398,2014
Kerala,Attingal,GIRIJA KUMARI.S,Female,48,GEN,BJP,Lotus,90395,133,90528,1251398,2014
Kerala,Attingal,ADV.BINDHU KRISHNA,Female,41,GEN,INC,Hand,321540,1560,323100,1251398,2014
Kerala,Attingal,DR.A .SAMPATH,Male,51,GEN,CPM,"Hammer, Sickle and Star",391346,1132,392478,1251398,2014
Kerala,Attingal,VAKKOM G AJITH,Male,36,GEN,SHS,Bow & Arrow,5511,0,5511,1251398,2014
Kerala,Attingal,ADV. CHIRAYINKEEZHU GOPINATHAN,Male,66,SC,RPI(A),Sewing Machine,736,0,736,1251398,2014
Kerala,Attingal,PRIYA SUNIL,Female,42,GEN,WPOI,Gas Cylinder,4857,5,4862,1251398,2014
Kerala,Attingal,M.K.MANOJ KUMAR,Male,47,SC,SDPI,Ceiling Fan,11223,2,11225,1251398,2014
Kerala,Attingal,ADV.M. R.SARIN,Male,37,GEN,JD(U),Arrow,576,0,576,1251398,2014
Kerala,Attingal,DAS K VARKALA,Male,41,SC,IND,Dish Antenna,2375,0,2375,1251398,2014
Kerala,Attingal,VIVEKANANDAN,Male,64,GEN,IND,Ring,615,0,615,1251398,2014
Kerala,Attingal,SAMBATH ANILKUMAR,Male,26,GEN,IND,Bread,2221,0,2221,1251398,2014
Kerala,Attingal,SUNILKRISHNAN,Male,36,GEN,IND,Auto- Rickshaw,3848,2,3850,1251398,2014
Kerala,Attingal,IRINCHAYAM SURESH,Male,40,GEN,IND,Battery Torch,1052,0,1052,1251398,2014
Kerala,Attingal,SURESHKUMAR THONNAKKAL,Male,44,GEN,IND,Bat,647,0,647,1251398,2014
Kerala,Attingal,HARIHARAN K S,Male,50,GEN,IND,Glass Tumbler,4063,1,4064,1251398,2014
Kerala,Attingal,None of the Above,,,,NOTA,NOTA,6918,6,6924,1251398,2014
Kerala,Thiruvananthapuram,DOCTOR BENNET ABRAHAM,Male,55,GEN,CPI,Ears of Corn And Sickle,248202,739,248941,1272748,2014
Kerala,Thiruvananthapuram,O RAJAGOPAL,Male,84,GEN,BJP,Lotus,281818,518,282336,1272748,2014
Kerala,Thiruvananthapuram,DR. SHASHI THAROOR,Male,58,GEN,INC,Hand,296319,1487,297806,1272748,2014
Kerala,Thiruvananthapuram,J SUDHAKARAN,Male,65,SC,BSP,Elephant,3256,4,3260,1272748,2014
Kerala,Thiruvananthapuram,AJIT JOY,Male,45,GEN,AAAP,Broom,14113,40,14153,1272748,2014
Kerala,Thiruvananthapuram,R CHANDRIKA KATTAKADA,Female,57,GEN,RPI,Television,292,0,292,1272748,2014
Kerala,Thiruvananthapuram,THOMAS JOSEPH,Male,50,GEN,RPI(A),Sewing Machine,261,0,261,1272748,2014
Kerala,Thiruvananthapuram,O V SREEDATH,Male,35,GEN,SRP,Dish Antenna,356,0,356,1272748,2014
Kerala,Thiruvananthapuram,KUNNIL SHAJAHAN,Male,40,GEN,SDPI,Ceiling Fan,4820,0,4820,1272748,2014
Kerala,Thiruvananthapuram,M.SHAJAR KHAN,Male,43,GEN,SUCI,Glass Tumbler,1689,0,1689,1272748,2014
Kerala,Thiruvananthapuram,ADV. PERURKADA HARIKUMAR,Male,40,GEN,SHS,Bow & Arrow,902,0,902,1272748,2014
Kerala,Thiruvananthapuram,ANIL KUMAR Y,Male,27,GEN,IND,Auto- Rickshaw,371,0,371,1272748,2014
Kerala,Thiruvananthapuram,V S JAYAKUMAR,Male,31,GEN,IND,Gas Cylinder,447,0,447,1272748,2014
Kerala,Thiruvananthapuram,JAIN WILSON,Male,54,SC,IND,Shuttle,2103,0,2103,1272748,2014
Kerala,Thiruvananthapuram,GEORGE MANKIDIYIL,Male,72,GEN,IND,Camera,843,0,843,1272748,2014
Kerala,Thiruvananthapuram,O M JYOTHEENDRA NATH,Male,45,GEN,IND,Telephone,2448,0,2448,1272748,2014
Kerala,Thiruvananthapuram,BENET BABU BENJAMIN,Male,49,GEN,IND,Violin,4229,0,4229,1272748,2014
Kerala,Thiruvananthapuram,KUNNUKUZHI S MANI,Male,70,SC,IND,Pot,1716,0,1716,1272748,2014
Kerala,Thiruvananthapuram,SYAMALAKUMARI,Female,50,SC,IND,Ring,1851,0,1851,1272748,2014
